PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
139451;"Auditorio y sala de exposiciones Paco de Lucía (antigua Sala Latinarte)";"";" Secretaría: de 9 a 14 horas y de 16:30 a 19 horas ";"  Sala de exposiciones  Salón de actos / auditorio  ";" Metro: Aluche (línea 5)  Bus: 17, 31, 117, 121, 131, 138, 139, 155    Renfe: Aluce ";"";"1";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6089ba61e681c010VgnVCM1000000b205a0aRCRD";"GENERAL FANJUL";"AVENIDA";"V";"2A";"";"";"";"";"MADRID";"MADRID";"28044";"LAS AGUILAS";"LATINA";"435243";"4470971";"40.38493634769686";"-3.764230286224537";"915 120 890 / 915 120 891";"";"ruizdm@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
1956;"Casa de América";" Antiguo Palacio de Linares, diseñado por Carlos Colubí en 1872. De estilo rococó, destaca la escalera de mármol de Manuel Aníbal Álvarez y toda la decoración interior. ";"";"  Celebración de actividades culturales: conciertos, conferencias, mesas redondas, actividades infantiles, exposiciones  Sala de exposiciones  Anfiteatro  Centro de información y documentación  Cine  Restauración   Restaurante Le Cabrera Casa de América, abierto todos los días de 13:30 a 15:30 y de 20:30 a 00 horas. Dispone de reservado.  Coctelería Le Cabrerita ,  abierta de lunes a domingo de 13:30 a 2 horas. Acceso por Paseo de Recoletos, 2.  Cafetería Le Cabrera Casa de América, abierta de lunes a domingo de 9 a 12 horas. Acceso por Marqués del Duero.  Terraza de verano.     La programación puede ser consultada en  http://www.casamerica.es/  ";" Metro: Banco de España (línea 2)  Bus: 1, 2, 5, 9, 10, 14, 15, 20, 27, 34, 37, 45, 51, 52, 53, 74, 146, 150, 202  Renfe: Recoletos ";"  Horario :    Exposiciones  (Salas Frida Khalo y Diego Rivera).Entrada por Marqués del Duero, 2.   Lunes a viernes: de 11 a 19:30 h.  Sábados: de 11 a 15 horas. Domingos cerrado.      Punto de información (plaza de Cibeles, 2):  de lunes a viernes de 9 a 15 horas y de 16 a 20:30 horas   Sala de proyecciones (Cine Iberia):  programación regular de miércoles a sábados a las 20 horas (las sesiones anunciadas pueden sufrir cambios). Proyecciones extraordinarias los lunes y martes   Taquilla:    De lunes a viernes de 10 a 15 horas y de 16 a 20 horas en el punto de información.  Desde las 20 horas en el Cine Iberia.  Sábados, domingos y festivos desde las 19 horas.  Agosto de miércoles a sábados de 19 a 20 horas.     Restaurante Le Cabrera Casa de América:  abierto todos los días de 13:30 a 15:30 horas y de 20:30 a 00 horas   Visitas guiadas Palacio de Linares.  Duración: 1 hora. Comienzan cada hora en punto. Solo visitas en grupo con un mínimo 10 y un máximo 20 personas. Antes de comenzar el recorrido se proyecta un vídeo de 8 minutos de duración. Las visitas se hacen en inglés, español y grupos mixtos. Horarios: sábados y domingos a las 11, 12 y 13 horas. No hay visitas los días 3 de mayo, 4, 5, 11 y 12 de octubre ni durante el mes de agosto.  ";"1";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=10f979262ef5d010VgnVCM1000000b205a0aRCRD";"CIBELES";"PLAZA";"V";"4";"";"";"";"";"MADRID";"MADRID";"28014";"RECOLETOS";"SALAMANCA";"441379";"4474785";"40.419749969504096";"-3.6922961903054348";"915 954 800 (información) / 915 775 955 (reservas para el restaurante)";"";"";"/contenido/entidadesYorganismos/Consorcios"; 
7320916;"Casa de la Juventud de Arganzuela";"";"";" 3 despachos de atención al público ";" Metro: Legazpi (líneas 3, 6), Pirámides (línea 5)   Bus: 6, 8, 18, 19, 45, 47, 59, 78, 85, 86, 148, 62 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=84701c2830b14410VgnVCM1000000b205a0aRCRD";"CHOPERA";"PASEO";"V";"10";"";"";"";"";"MADRID";"MADRID";"28045";"CHOPERA";"ARGANZUELA";"440824";"4471863";"40.39339679324264";"-3.698565725754662";"915 132 661                    
";"";"";"/contenido/entidadesYorganismos/CentrosCulturales"; 
4605237;"Centro Casa Asia - Madrid";"";"";" Organización de cursos relacionados con la cultura y lenguas asiáticas ";" Bus: 3, 148, L3 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1baf0c4d68263110VgnVCM2000000c205a0aRCRD";"MAYOR";"CALLE";"V";"69";"1ª";"";"";"PALACIO DE CAÑETE";"MADRID";"MADRID";"28013";"PALACIO";"CENTRO";"439768";"4474305";"40.41531064853993";"-3.7112390711768444";"913 896 100             
";"913 694 909";"casaasia@casaasia.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
1916;"Centro Conde Duque";" Centro Conde Duque es un espacio cultural vinculado a la memoria y a la la difusión de Madrid.  Entre sus fines se encuentran: la difusión de la historia de Madrid, el intercambio de conocimientos históricos con la sociedad, la conservación de  los fondos históricos y artísticos del Ayuntamiento y la producción y exhibición de manifestaciones artísticas relacionadas con el mundo de la escena y de la música. ";"  Exposiciones (entrada gratuita)    De martes a sábado de 10 a 14 y de 17:30 a 21 horas.  Domingos y festivos de 10:30 a 14 horas.  ";"   Salas de Exposiciones:  espacios expositivos con más de mil quinientos metros cuadrados, caracterizada por sus muros de ladrillo y por los espacios abovedados.   Auditorio Conde Duque:  1300 metros cuadrados, renovados en el 2011.   Teatro Conde Duque : espacio escénico moderno y versátil, con una escena de 12 por 17 metros de superficie y un peine de 5,99 metros de altura. Cuenta, además, con dos grandes salas de ensayo adyacentes.    Salon de Actos: u na gran sala de doble altura, totalmente forrada de madera, que está preparada para la realización de conferencias, presentaciones, congresos y seminarios. Ocupa las plantas primera y segunda de la zona del edificio que se sitúa encima del vestíbulo general desde el que tiene acceso. Dotado de medios de audición y gran pantalla de proyección, dispone de una capacidad de 293 asientos.     Zona wifi .   ";" Metro: Ventura Rodríguez (línea 3), San Bernardo (línea 2 y 4) y Noviciado (línea 2).  Bus: 1, 2, 44, 74, 133, 202, 749, Minibús M-2 ";"  Teatro, Auditorio     Venta de entradas:   www.entradas.com   y taquilla del recinto  Contacto: 917 220 573 (de lunes a viernes de 10 a 14:30 horas y de 16 a 17 horas)  Correo electrónico:  actividades@condeduquemadrid.es     Salón de actos, Salas de ensayo y Eventos    Contacto: 917 220 573 (de lunes a viernes de 10 a 14:30 horas y de 16 a 17 horas)  Correo electrónico:  actividades@condeduquemadrid.es     Exposiciones: entrada gratuita    Contacto: 914 800 401  Correo electrónico:  cdinfoexposiciones@madrid.es   ";"1";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"CONDE DUQUE";"CALLE";"V";"9 - 11";"";"";"";"";"MADRID";"MADRID";"28015";"UNIVERSIDAD";"CENTRO";"439864";"4475706";"40.427938443518215";"-3.710240346719518";"";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
117288;"Centro Cultural Agustín Díaz (Moncloa - Aravaca)";"";" Secretaría: de lunes a viernes de 9 a 14 y de 16:30 a 21 horas. ";"  5 aulas  Zona wifi  ";" Bus: 41, 75 ";"";"1";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2d07cbf06c81c010VgnVCM1000000b205a0aRCRD";"COMANDANTE FORTEA";"PASEO";"V";"42";"";"";"";"";"MADRID";"MADRID";"28008";"CASA DE CAMPO";"MONCLOA-ARAVACA";"437982";"4475676";"40.427538776051804";"-3.732422725110936";"915 487 772 / 773 / 774 ";"";"gonzalezrem@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
118067;"Centro Cultural Alfredo Kraus (Fuencarral - El Pardo)";"";"Secretaría: de lunes a jueves de 9:30  a 14 y de 16 a 18. Viernes de 9:30 a 14 horas.";"  Sala de exposiciones  Sala de lectura y estudio  2 salones de actos / auditorio  14 aulas  Cafetería  Zona wifi  ";" Bus: 49 , 64 ";"";"1";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7337cbf06c81c010VgnVCM1000000b205a0aRCRD";"PRADERA DE VAQUERIZAS";"GLORIETA";"V";"9";"";"";"";"";"MADRID";"MADRID";"28035";"MIRASIERRA";"FUENCARRAL-EL PARDO";"438957";"4482694";"40.49082275610172";"-3.7216054330053647";"913 767 085";"";"ccakraus@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
1990;"Centro Cultural Almirante Churruca (Latina)";"";" Secretaría: de lunes a viernes de 9 a 14 y de 16,30 a 19 horas.  ";"  Sala de exposiciones  Sala de lectura/estudio  Salón de actos/auditorio  10 Aulas  Zona wifi  ";" Metro: Aviación Española (línea 10)  Bus: 17, 34, 39, 139  Renfe: Las Águilas ";"";"1";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=76c43d0b5e71c010VgnVCM1000000b205a0aRCRD";"FUENTE DEL TIRO";"CALLE";"V";"72";"";"";"";"";"MADRID";"MADRID";"28024";"LAS AGUILAS";"LATINA";"433895";"4470766";"40.3829835905706";"-3.7800890564106613";"915 090 581 / 917 053 794";"";"ccchurruca@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
1942;"Centro Cultural Antonio Machado (San Blas - Canillejas)";"";" Secretaría: de lunes a viernes de 10 a 13:45 y de 17 a 18:45 horas.  ";"  5 salas de exposiciones  2 salones de actos / auditorio  18 aulas  Zona wifi  ";"Bus: 4, 106, 140";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cce43d0b5e71c010VgnVCM1000000b205a0aRCRD";"SAN ROMAN DEL VALLE";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28037";"ARCOS";"SAN BLAS-CANILLEJAS";"447365";"4474799";"40.42027705095574";"-3.621741078700336";"913 135 294 ";"";"ccamachado@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
1919;"Centro Cultural Aravaca (Moncloa - Aravaca)";"";" Secretaría: de lunes a viernes de 10 a 13:30 horas. Lunes y martes de 18 a 20 horas ";"  8 aulas  Zona wifi  ";"Bus: 160, 161";"";"1";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=13153d0b5e71c010VgnVCM1000000b205a0aRCRD";"ZARZA";"CALLE";"V";"20";"";"";"";"";"MADRID";"MADRID";"28023";"ARAVACA";"MONCLOA-ARAVACA";"433479";"4479145";"40.45843103553325";"-3.785855667139094";"917 400 882 / 883";"";"ccaravaca@madrid.es";"/contenido/entidadesYorganismos/CentrosCulturales"; 
