 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;DISTRITO;TIPO;
8236415;"'Cuentos de enredos y travesuras'";"";"1";"0";"";"";"2015-11-20 00:00:00.0";"2015-11-20 23:59:00.0";"18:30";" 
 Compañía ?Nelson Calderón?. 
 ¿Qué niño no ha hecho alguna vez una travesura? pues en estos cuentos viviremos situaciones divertidas llenas de imaginación. El tío zorro, el tío tigre, el sapo y muchos más, jugarán a ver quién es el más listo para salir de las dificultades que se les ponen delante. Vamos a jugar y a reír con estos cuentos que están llenos de alegría e ingenio.  ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9f209b68e0240510VgnVCM1000000b205a0aRCRD";"Actividades infantiles. Centro Cultural Federico Chueca. Noviembre 2015";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4d4fbc38af140510VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=90573d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Federico Chueca (Hortaleza)";"444956";"4479779";"40.46498334634005";"-3.650568266584691";"HORTALEZA";"/contenido/actividades/ActividadesInfantiles";
8240762;"'El arcoíris de los cuentos'";"";"1";"1";"L,M,X,J,V";"";"2015-10-23 00:00:00.0";"2015-10-30 23:59:00.0";"00:00";"Los niños tendrán que relacionar los colores del arcoíris con personajes infantiles.";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=347c545828d40510VgnVCM1000000b205a0aRCRD";"Día de la Biblioteca con los más pequeños";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c97e9b5f5bc30510VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d9a879262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal La Chata (Carabanchel)";"437123";"4470774";"40.38330593504341";"-3.7420633861175796";"CARABANCHEL";"/contenido/actividades/ActividadesInfantiles";
8176293;"'El teatro de la selva'";"";"1";"0";"";"";"2015-12-05 00:00:00.0";"2015-12-05 23:59:00.0";"18:00";" 
 Compañía: Marimba Marionetas 
 Público: Infantil de 3 a 9 años 
 Sinopsis: Kembi e Isidro se encuentran en la selva; uno es blanco y el otro, negro, pero tienen algo en común: están perdidos en un lugar que desconocen.  ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a3479d178ff4f410VgnVCM2000000c205a0aRCRD";"Actividades infantiles. Auditorio Carment Laforet (Ciudad Lineal) Diciembre 2015";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dbf59d178ff4f410VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fca22248514ae210VgnVCM1000000b205a0aRCRD";"Auditorio Carmen Laforet";"443677";"4481412";"40.47960826297022";"-3.665799020694628";"CIUDAD LINEAL";"/contenido/actividades/ActividadesInfantiles";
8244393;"'Vamos a crear...'";"";"1";"0";"";"";"2015-10-23 00:00:00.0";"2015-10-23 23:59:00.0";"18:00";" Vamos a celebrar el Día de la Biblioteca con nuestros usuarios más jóvenes. Será una actividad muy especial, todos los que participemos ¡vamos a crear...! ¿Cómo?, de diferentes maneras, cada uno a su estilo, utilizaremos materiales tangibles, como papel, lápices, colores y utilizaremos también la imaginación. Acercaros y veamos como resulta la experiencia, podemos adelantar que será muy divertida.  
 Más información en el mostrador de la biblioteca, acceso libre hasta completar aforo, para niños y niñas a partir de 4 años. ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=600047f298560510VgnVCM2000000c205a0aRCRD";"Día de la Biblioteca con los más pequeños";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c97e9b5f5bc30510VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=628e3d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Ana María Matute (Carabanchel)";"438946";"4472344";"40.3975850662447";"-3.7207386328562357";"CARABANCHEL";"/contenido/actividades/ActividadesInfantiles";
8219997;"Actividad infantil. Cuentacuentos. Dos palabras.(Salamanca)";"";"1";"0";"";"";"2015-11-28 00:00:00.0";"2015-11-28 23:59:00.0";"12:30";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ad0a67dbad310510VgnVCM2000000c205a0aRCRD";"Actividad infantil. Cuentacuentos. Dos palabras.(Salamanca)";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=21a38b414c210510VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=068e598d1351c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Buenavista (Salamanca)";"443202";"4476130";"40.43200210571468";"-3.6709293330780204";"SALAMANCA";"/contenido/actividades/ActividadesInfantiles";
8217889;"Actividad infantil. Danza teatro. El Cascanueces (Puente de Vallecas)";"";"0";"0";"";"";"2015-11-22 00:00:00.0";"2015-11-22 23:59:00.0";"12:30";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e45e943cf1210510VgnVCM2000000c205a0aRCRD";"Actividad infantil. Danza teatro. El Cascanueces (Puente de Vallecas)";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4f5d943cf1210510VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=add63d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural El Pozo (Puente de Vallecas)";"444059";"4469640";"40.3735856436473";"-3.6602546064905397";"PUENTE DE VALLECAS";"/contenido/actividades/DanzaBallet";
8218099;"Actividad infantil. Danza teatro. El cascanueces.(Salamanca)";"";"1";"0";"";"";"2015-11-21 00:00:00.0";"2015-11-21 23:59:00.0";"12:30";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=42c28b414c210510VgnVCM1000000b205a0aRCRD";"Actividad infantil. Danza teatro. El cascanueces.(Salamanca)";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5f418b414c210510VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=068e598d1351c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Buenavista (Salamanca)";"443202";"4476130";"40.43200210571468";"-3.6709293330780204";"SALAMANCA";"/contenido/actividades/EspectaculosHumorMagia";
8217895;"Actividad infantil. Danza. Río de Luna (Puente de Vallecas)";"";"0";"0";"";"";"2015-11-29 00:00:00.0";"2015-11-29 23:59:00.0";"12:30";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=22d0943cf1210510VgnVCM2000000c205a0aRCRD";"Actividad infantil. Danza. Río de Luna (Puente de Vallecas)";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=96ee943cf1210510VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=add63d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural El Pozo (Puente de Vallecas)";"444059";"4469640";"40.3735856436473";"-3.6602546064905397";"PUENTE DE VALLECAS";"/contenido/actividades/DanzaBallet";
8221242;"Actividad infantil. Egipto, aventura en el desierto";"";"0";"0";"";"";"2015-10-25 00:00:00.0";"2015-10-25 23:59:00.0";"12:30";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4ea598b672810510VgnVCM2000000c205a0aRCRD";"Actividad infantil. Egipto, aventura en el desierto";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=158498b672810510VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=357a1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Oporto (Carabanchel)";"438340";"4471154";"40.386793167982184";"-3.7277750877519686";"CARABANCHEL";"/contenido/actividades/ObrasTeatro";
8176206;"Actividad infantil. Historia inventada de la música inventada (Ciudad Lineal)";"";"1";"0";"";"";"2015-12-12 00:00:00.0";"2015-12-12 23:59:00.0";"18:00";"";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6fa1501efcf4f410VgnVCM2000000c205a0aRCRD";"Actividad infantil. Historia inventada de la música inventada (Ciudad Lineal)";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8790501efcf4f410VgnVCM2000000c205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=618b1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural San Juan Bautista (Ciudad Lineal)";"444312";"4478369";"40.45224737965276";"-3.6580402287911937";"CIUDAD LINEAL";"/contenido/actividades/ActividadesInfantiles";
