PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
6430067;Bibliobús número 10. Recorrido semanal;; Consulte en   documentación asociada   el detalle del Horario de invierno. ;;;;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=734a6e6b06637310VgnVCM1000000b205a0aRCRD;;Servicio itinerante;;;;;;;MADRID;MADRID;;;;0;0;;;917 951 761 / Móvil: 639 624 276;;;/contenido/entidadesYorganismos/Bibliobuses; 
6431159;Bibliobús número 11. Recorrido semanal;; Consulte en   documentación asociada   el detalle del horario de invierno. ;;;;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1d69b5f1cea37310VgnVCM1000000b205a0aRCRD;;Servicio itinerante;;;;;;;MADRID;MADRID;;;;0;0;;;917 951 761 / Móvil: 619 247 322;;;/contenido/entidadesYorganismos/Bibliobuses; 
6432104;Bibliobús número 12. Recorrido semanal;; Consulte en   documentación asociada   el detalle del Horario de invierno. ;;;;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7a70ded3cbb37310VgnVCM2000000c205a0aRCRD;;Servicio itinerante;;;;;;;MADRID;MADRID;;;;0;0;;;917 951 761 / Móvil: 639 624 280;;;/contenido/entidadesYorganismos/Bibliobuses; 
6435986;Bibliobús número 13. Recorrido semanal;; Consulte en   documentación asociada   el detalle del Horario de invierno. ;;;;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=18cc33935b957310VgnVCM2000000c205a0aRCRD;;Servicio itinerante;;;;;;;MADRID;MADRID;;;;0;0;;;917 951 761 / Móvil: 619 252 842;;;/contenido/entidadesYorganismos/Bibliobuses; 
7110421;Bibliobús número 2. Recorrido quincenal;;Consulte en   documentación asociada   el detalle del Horario de invierno.;;;;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=88626db26d531410VgnVCM1000000b205a0aRCRD;;Servicio itinerante;;;;;;;MADRID;MADRID;;;;0;0;;;917 951 761 / 639 623 967;;;/contenido/entidadesYorganismos/Bibliobuses; 
6427915;Bibliobús número 6. Recorrido semanal;;;;;;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a92128420e037310VgnVCM1000000b205a0aRCRD;;Servicio itinerante;;;;;;;MADRID;MADRID;;;;0;0;;;917 951 761 / 639 623 978;;;/contenido/entidadesYorganismos/Bibliobuses; 
6429143;Bibliobús número 9. Recorrido semanal;; Consulte en   documentación asociada   el detalle del Horario de invierno. ;;;;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a60438972b537310VgnVCM1000000b205a0aRCRD;;Servicio itinerante;;;;;;;MADRID;MADRID;;;;0;0;;;917 951 761 / Móvil: 639 623 973;;;/contenido/entidadesYorganismos/Bibliobuses; 
7902770;Bibliometro; El  Bibliometro  es un servicio de extensión bibliotecaria destinado al fomento de la lectura mediante el préstamo gratuito de libros en el Metro de Madrid.  Promovido conjuntamente por el Ayuntamiento de Madrid y la Comunidad de Madrid en colaboración con Metro, el Bibliometro es el primer servicio común a los dos sistemas de Bibliotecas Públicas del Ayuntamiento de Madrid y la Comunidad de Madrid.  El servicio gestionado por el Ayuntamiento de Madrid se centraliza en la Unidad Técnica de Bibliotecas Públicas, localizada en la calle Príncipe de Vergara, 140. ;  Horario:  de 13.30 a 20.00 de lunes a viernes, excepto festivos.  ;  Datos de localización  de los distintos  módulos de Bibliometro .  Servicios:  Préstamo y renovación de libros. Acceda al  catálogo de Bibliometro  para búsqueda de libros y renovar sus préstamos. ;;;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3d2cd4bdf66bb410VgnVCM1000000b205a0aRCRD;PRINCIPE DE VERGARA;CALLE;V;140;;;;;MADRID;MADRID;28002;CIUDAD JARDIN;CHAMARTIN;442601;4477517;4.044.444.653.179.130;-367.813.993.012.987;"                                   
91 588 57 24      
";;;/contenido/entidadesYorganismos/BibliotecasPublicas; 
8053214;Bibliored; El  Bibliored  es un servicio de extensión bibliotecaria destinado al fomento de la lectura mediante el préstamo gratuito de libros, un proyecto similar al de Bibliometro pero en la superficie.  Existen dos módulos de Bibliored: el de Cuatro Caminos y el de Sanchinarro, situados dentro de un centro juvenil y un centro cultural respectivamente.  El servicio, gestionado por el Ayuntamiento de Madrid, se centraliza en la Unidad Técnica de Bibliotecas Públicas, localizada en la calle Príncipe de Vergara, 140. ;  Horario:  de 13.30 a 20.00 de lunes a viernes, excepto festivos.  ;  Datos de localización :    Bibliored Cuatro Caminos : calle Raimundo Fernández Villaverde, 2. Teléfono: 91 535 34 56 (para el servicio de renovaciones: 91 588 56 60). Email:  br1@madrid.es       Bibliored Sanchinarro : calle Princesa de Éboli, 21. Teléfono: 91 318 58 46. Email:  brsanchinarro@madrid.es         Servicios:  Préstamo y renovación de libros.  Acceda al catálogo  para la búsqueda de libros y renovar sus préstamos.   * Los libros del módulo de Sanchinarro solo se podrán prestar y devolver en sus instalaciones. Los libros del módulo de Cuatro Caminos podrán devolverse además en cualquier módulo de Bibliometro. Las condiciones de préstamo son las mismas que para Bibliometro.  El Bibliored de Sanchinarro está situado dentro del Centro Cultural de Sanchinarro, puede consultar la información sobre sus instalaciones (salas de estudio, salas polivalentes y aulas de tecnología) en su  web .  ;;;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=917c40221457d410VgnVCM2000000c205a0aRCRD;PRINCIPE DE VERGARA;CALLE;V;140;;;;;MADRID;MADRID;28002;CIUDAD JARDIN;CHAMARTIN;442601;4477517;4.044.444.653.179.130;-367.813.993.012.987;"                                             
91 588 57 24                
";;;/contenido/entidadesYorganismos/BibliotecasPublicas; 
1881;Biblioteca Histórica Municipal; El origen de la  Biblioteca Histórica Municipal  fue la formación de una colección de libros sobre Madrid. Creada como Biblioteca Municipal en 1876 a iniciativa de Ramón de Mesonero Romanos, en 1990 recibe la denominación de Histórica y se constituye en un centro para la investigación. Su principal objetivo es la protección del legado patrimonial bibliográfico y su difusión.   Entre sus  colecciones especiales  están las siguientes: Madrid, Teatro y Música (manuscritos e impresos de los siglos  XVII  a  XIX ), Bio-bibliografía (Colección Beltrán), Paremiología, Raros, Veterinaria, Guerra Civil Española (Colección Tomás Borrás), Lope de Vega, Cervantes y Toros. ;  Horario : de lunes a viernes de 8:30 a 14:30 horas.   Cerrada  festivos y los días 24 y 31 de diciembre. ; Los  servicios que se prestan  son los siguientes:   Préstamo en Sala de investigación.   Consulta de la colección de referencia en la Sala de investigación.    Petición anticipada de documentos a través del correo:  bibliotecah@madrid.es   Información bibliográfica por correo postal, correo electrónico y teléfono.    Reprografia.    Catálogo en línea      Requisitos:  Ser mayor de edad y tener carné de usuario ; Metro:  San Bernardo , Ventura Rodríguez , Plaza España, Noviciado  Bus:  1 , 2 , 7 , 21 , 44 , 74 , 147 , Circular, Minibús M-2;"   Directorio:     Dirección  Ilda María del Rosario Pérez García Teléfono: 91 588 57 44 Correo electrónico  bibliotecah@madrid.es    Negociado Administrativo / Secretaría   Teléfono: 91 5885723; 91 5885737   Sección de Información y Referencia  Teléfonos: 91 5885756; 91 4800557 Correo electrónico  bibliotecah@madrid.es    Sección de Colecciones Especiales  Correo electrónico:  bibliotecah@madrid.es    Sección de Fondos Generales  Correo electrónico  bibliotecah@madrid.es   ";1;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ccbc3d0b5e71c010VgnVCM1000000b205a0aRCRD;CONDE DUQUE;CALLE;V;9;;;;;MADRID;MADRID;28015;UNIVERSIDAD;CENTRO;439832;4475644;4.042.737.760.210.630;-37.106.116.887.809.800;Secretaría: 915885737. Información y Referencia: 915885756, 914800557 y 915885744 ;;bibliotecah@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas; 
