PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
6696;"Centro Superior de Diseño de Moda de Madrid (Centro Adscrito a la UPM)";"";"";"";" Metro: Sierra de Guadalupe (línea 1)   Bus: E (Intercambiador Plaza del Conde de Casal)  Renfe: C2 y C7. Estación de Vallecas   ";"  Estudios de grado    Diseño de moda   Otros cursos  ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=16c17b503a71c010VgnVCM1000000b205a0aRCRD";"VALENCIA";"CARRETERA";"V";"KM. 7";"BAJA";"";"";"BLOQUE I";"MADRID";"MADRID";"28031";"";"PUENTE DE VALLECAS";"440694";"4473432";"40.4075128634897";"-3.7002437498687986";"913 310 126";"";"secgen@csdmm@upm.es";"/contenido/entidadesYorganismos/Universidades/OtrosCentrosUniversitarios"; 
6383;"Centro Superior de Estudios Universitarios La Salle";"";"";"";" Bus: 161, 162  Cercanías Renfe: Aravaca (C-4) ";"  Titulaciones :    Educación Infantil  Educación Infantil semipresencial  Educación Primaria  Educación Primaria Semipresencial  Simultaneidad Grado en Educación Infantil + Grado en Educación Primaria  Educación Social  Educación Social Semipresencial  Trabajo Social  Trabajo Social Semipresencial  Simultaneidad Grado en Trabajo Social + Educación Social  Terapia Ocupacional  Fisioterapia    Titulaciones de Postgrado  ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5289ae10c471c010VgnVCM1000000b205a0aRCRD";"LA SALLE";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28023";"VALDEMARIN";"MONCLOA-ARAVACA";"433813";"4480013";"40.46627682124755";"-3.7820191806815187";"917 401 609 / 917 401 980 (Información)";"913 571 730";"";"/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias"; 
6507;"Colegio Mayor Antonio de Nebrija";"Colegio universitario masculino y femenino que dispone de 115 plazas (99 habitaciones individuales y 8 dobles).";"";"";" Metro: Moncloa (líneas 3 y 6)  y Ciudad Universitaria (línea 6)  Bus: 42, 82, 83, 132, 133, 160, 161, 162, A ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=77453b54d771c010VgnVCM1000000b205a0aRCRD";"SENECA";"AVENIDA";"V";"8";"";"";"";"";"MADRID";"MADRID";"28040";"CIUDAD UNIVERSITARIA";"MONCLOA-ARAVACA";"438308";"4476644";"40.43627417989226";"-3.728673853584004";"915 504 300";"913 941 093";"direccion_nebrija@rect.ucm.es / dnebri@net.ucm.es";"/contenido/entidadesYorganismos/Universidades/ColegiosMayores"; 
6548;"Colegio Mayor Aquinas (Santo Tomás de Aquino)";"Colegio universitario masculino que dispone de 175 plazas (habitaciones individuales y 8 dobles).";" ";"";" Metro: Metropolitano (línea 6) y Ciudad Universitaria (línea 6) y Francos Rodríguez (línea 7).  Bus: 82, 132, U, F, I, G. ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b3e73b54d771c010VgnVCM1000000b205a0aRCRD";"LEONARDO PRIETO CASTRO";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28040";"CIUDAD UNIVERSITARIA";"MONCLOA-ARAVACA";"438901";"4478389";"40.45204669033717";"-3.7218508847849634";"915 438 800";"915 446 907";"director@aquinas.es / aquinas@aquinas.es";"/contenido/entidadesYorganismos/Universidades/ColegiosMayores"; 
6522;"Colegio Mayor Fundación SEPI";"Colegio universitario masculino y femenino que dispone de 156 plazas.";"";"";" Metro: Metropolitano (línea 6)  Bus: 132, C1, C2 ";"";"1";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a3163b54d771c010VgnVCM1000000b205a0aRCRD";"GREGORIO DEL AMO";"AVENIDA";"V";"2";"";"";"";"";"MADRID";"MADRID";"28040";"CIUDAD UNIVERSITARIA";"MONCLOA-ARAVACA";"439152";"4477817";"40.44691241011282";"-3.7188243117013347";"915 336 812";"915 548 758";"colegiomayor@fundacionsepi.es";"/contenido/entidadesYorganismos/Universidades/ColegiosMayores"; 
6519;"Colegio Mayor Isabel de España";" Colegio universitario masculino y femenino que dispone de 160 plazas (todas las habitaciones individuales con baño, 150 plazas para universitarios y 10 plazas para posgraduados). ";"";"";" Metro: Metropolitano (línea 6)  Bus: 132, C1, C2 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5b463b54d771c010VgnVCM1000000b205a0aRCRD";"DON RAMON MENENDEZ PIDAL";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28040";"CIUDAD UNIVERSITARIA";"MONCLOA-ARAVACA";"439055";"4477989";"40.44845466186277";"-3.7199964073881437";"915 336 104";"915 531 033";"cmisabel@cmisabel.com";"/contenido/entidadesYorganismos/Universidades/ColegiosMayores"; 
6521;"Colegio Mayor Jorge Juan";"Colegio universitario masculino y femenino que dispone de 117 plazas (todas las habitaciones individuales).";"";"";" Metro: Moncloa (línea 3 y 6) y Ciudad Universitaria (línea 6).  Bus: 46, 160, 161, A ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=70763b54d771c010VgnVCM1000000b205a0aRCRD";"SENECA";"AVENIDA";"V";"14";"";"";"";"";"MADRID";"MADRID";"28040";"CIUDAD UNIVERSITARIA";"MONCLOA-ARAVACA";"438045";"4476495";"40.43492142749534";"-3.7317482607656736";"915 507 100";"915 507 244";"secretaria@cmjorgejuan.es";"/contenido/entidadesYorganismos/Universidades/ColegiosMayores"; 
6523;"Colegio Mayor Juan Luis Vives";" Colegio mayor universitario mixto que dispone de 135 plazas (107 habitaciones para alumnos de titulaciones de Grado; 8 habitaciones para alumnos de Máster y Doctorado; 12 habitaciones adaptadas; 8 habitaciones para profesores).  Pertenece a la Universidad Autónoma de Madrid. ";"";"";" Metro: Plaza de Castilla (líneas 1, 9 y 10).  Bus: 5, 66, 70, 107, 129, 174  Renfe: Chamartín. ";"";"1";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=03863b54d771c010VgnVCM1000000b205a0aRCRD";"FRANCISCO SUAREZ";"CALLE";"V";"7";"";"";"";"";"MADRID";"MADRID";"28036";"NUEVA ESPAÑA";"CHAMARTIN";"442071";"4479804";"40.46502103311075";"-3.684598375537024";"914 979 900";"914 979 901";"cmluisvives@uam.es";"/contenido/entidadesYorganismos/Universidades/ColegiosMayores"; 
6524;"Colegio Mayor Juan XXIII Roncalli";"Colegio universitario femenino que disponde de 165 plazas (125 habitaciones individuales y 20 dobles).";"";"";" Metro: Metropolitano (línea 6), Guzmán el Bueno (líneas 6, 7)  Bus: 132, C1, C2 ";"";"1";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e808a4ea6871c010VgnVCM1000000b205a0aRCRD";"RAMIRO DE MAEZTU";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28040";"CIUDAD UNIVERSITARIA";"MONCLOA-ARAVACA";"439221";"4478053";"40.44903436609761";"-3.7180450242710723";"915 339 409";"915 345 930";"direccion@roncalli.es";"/contenido/entidadesYorganismos/Universidades/ColegiosMayores"; 
6527;"Colegio Mayor Loyola";" Colegio universitario masculino y femenino que dispone de 200 plazas (habitaciones individuales con baño completo, calefación, aire acondicionado y toma de internet). ";"";"";" Metro: Metropolitano (línea 6), Guzmán el Bueno (líneas 6, 7)  Bus: 144, 127, 132, C2 ";"";"1";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=95963b54d771c010VgnVCM1000000b205a0aRCRD";"JUAN XXIII";"PASEO";"V";"17";"";"";"";"";"MADRID";"MADRID";"28040";"CIUDAD UNIVERSITARIA";"MONCLOA-ARAVACA";"439442";"4478156";"40.449978389398126";"-3.7154488731293913";"915 340 404";"915 352 205";"secretaria@cmuloyola.org";"/contenido/entidadesYorganismos/Universidades/ColegiosMayores"; 
