PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
167133;Bosque del Recuerdo; El Bosque del Recuerdo, anteriormente conocido como Bosque de los Ausentes, es un monumento construido como homenaje a las 191 víctimas de los atentados del 11 de marzo de 2004 en Madrid y al agente de las fuerzas especiales muerto cuando siete autores de los atentados se suicidaron con bombas el 3 de abril de 2004 en Leganés.   El Bosque del Recuerdo se encuentra en la Chopera, en el madrileño parque del Retiro, cerca de la estación de Atocha, y consta de 118 áreas con 192 árboles (22 olivos y 170 cipreses), uno por cada asesinado. ;;;Bus: 19;;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4b6aae7cb2e4f010VgnVCM1000000b205a0aRCRD;ALFONSO XII;CALLE;V;48;;;;PARQUE DE EL RETIRO . ACCESO POR PUERTA DE MURILLO;MADRID;MADRID;28014;LOS JERONIMOS;RETIRO;441648;4473968;40.412.408.966.986.200;-3.689.050.463.043.600;;;;/contenido/entidadesYorganismos/ParquesJardines; 
5964519;Jardines calles Raimundo Fernández Villaverde, Ponzano y Maudes; Jardines situados en la calle Raimundo Fernández Villaverde con gran superficie de pradera y dotada con áreas infantiles y aparatos de entrenamiento de mayores.                                                                                                                                     ;;  Zonas infantiles  Zonas de mayores  Circuito Biosaludable   ; Metro: Nuevos Ministerios (líneas 6, 8 y 10)  Bus: 5, 68, 149, C1, C2  RENFE: Nuevos Ministerios ;"  Conservación : Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.    Superficie:  5.606  m 2     % Especies predominantes (nombre común) con respecto a especies principales:   Árboles.   N&ordm;  total de unidades arbóreas: 135 Plátano de sombra 22% Aligustre del Japón 21% Ciruelo rojo 13% Castaño de Indias 10%  Arbustos.   N&ordm;  total de unidades arbustivas: 58 Evonimo 16% Pitosporo 14% Cotoneaster horizontal 10%  Macizos arbustivos.  Superficie de macizos arbustivos: 46  m 2   Junípero horizontal 50% Palmito 15% Rosa canina 13%  ";0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a1c51eadb333e210VgnVCM2000000c205a0aRCRD;RAIMUNDO FERNANDEZ VILLAVERDE;CALLE;V;32;;;;;MADRID;MADRID;28003;RIOS ROSAS;CHAMBERI;440836;4477718;4.044.613.326.792.270;-36.989.699.295.578.300;;;;/contenido/entidadesYorganismos/ParquesJardines; 
5965967;Jardines de la Basílica;" Situados frente a la Basílica Hispanoamericana de la Merced y junto al colegio Patrocinio de San José. Zona principalmente pavimentada aunque tiene también gran superficie de pradera; se caracteriza por sus amplias zonas estacionales.                                                                                                        ";;; Metro: Nuevos Ministerios (líneas 6, 8 y 10)  RENFE: Nuevos Ministerios  Bus: 5 , 69 y 149  ;"  Conservación:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.    Superficie:  2.410  m 2     % Especies predominantes (nombre común)   con respecto a especies principales:   Árboles.   N&ordm;  total de unidades arbóreas: 45 Ciruelo rojo 42% Plátano de sombra 31% Manzano japonés 18% Cedro llorón 9%  Arbustos.   N&ordm;  total de unidades arbustivas: 3 Ciruelo rojo 100%  Macizos arbustivos.  Superficie de macizos arbustivos: 181  m 2    Kerria 53% Fotinia 47%  ";0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=58df433bf683e210VgnVCM1000000b205a0aRCRD;BASILICA;CALLE;V;15;;;;;MADRID;MADRID;28020;CUATRO CAMINOS;TETUAN;441123;4478038;4.044.903.638.127.440;-3.695.615.530.710.880;;;;/contenido/entidadesYorganismos/ParquesJardines; 
5990847;Jardines de la calle Teresita González Quevedo; Situados en la confluencia de la calle Capitán Haya con Teresita González de Quevedo. Zona de praderas con distintas especies de árboles y arbustos.                                           ;;;Bus:  3 ,  5 ,  126  ;"  Conservación : Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie:  2.500  m 2     % Especies predominantes (nombre común) con respecto a especies principales:   Árboles.   N&ordm;   total de unidades arbóreas: 27 Ciruelo rojo 31% Plátano de sombra 28% Pino piñonero 10% Ciprés de Monterrey 10%  Arbustos.   N&ordm;   total de unidades arbustivas: 1 Laurel cerezo 100%  Macizos arbustivos.  Superficie de macizos arbustivos: 80  m 2   Acebo chino 44% Escalonia 21% Abelia 18%  ";0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5a4e4eff905ae210VgnVCM2000000c205a0aRCRD;SAN AMARO;PLAZA;V;4;;;;;MADRID;MADRID;28020;CUATRO CAMINOS;TETUAN;441009;4478766;4.045.558.642.017.730;-36.970.275.649.098.400;;;;/contenido/entidadesYorganismos/ParquesJardines; 
5965719;Jardines de la Organización Mundial del Turismo; Encontramos en estos jardines grandes zonas de pradera y áreas infantiles.    Otras denominaciones:  Jardines de la Avenida de Brasil                                      ;;;Bus: 5, 126, 149 ;"  Conservación:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.    Superficie:  16.955  m 2     Especies predominantes (nombre común) con respecto a especies principales: Árboles.   N&ordm;  total de unidades arbóreas: 444 Ciruelo rojo 15% Castaño de Indias 12% Plátano de sombra11% Ciprés de Arizona 8%  Arbustos.   N&ordm;  total de unidades arbustivas: 81   Hiedra 27% Laurel cerezo 15% Madroño 14%  Macizos arbustivos.  Superficie total de macizos arbustivos: 7.562  m2   Pitosporo 17% Adelfa 12% Laurentino 12%  ";0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d398680e2383e210VgnVCM1000000b205a0aRCRD;BRASIL;AVENIDA;V;31;;;;;MADRID;MADRID;28020;CASTILLEJOS;TETUAN;441314;4479110;40.458.706.953.002.200;-36.934.625.569.379.300;;;;/contenido/entidadesYorganismos/ParquesJardines; 
5964911;Jardines de la Plaza Conde del Valle de Suchil; Plaza rectangular pavimentada con macizos de arbustos y dotada con dos áreas infantiles, área canina y fuente ornamental.                                                       ;;  Zonas infantiles  Zonas caninas  ; Metro: San Bernardo (líneas 2 y 4)  Bus: 16, 21, 61 ;"  Conservación:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.    Superficie.  5.233  m 2     % Especies predominantes (nombre común) con respecto a especies principales: Árboles.   N&ordm;  total de unidades arbóreas: 156 Olmo de Siberia 58 Plátano de sombra 25 Almez 7 Magnolio 6  Arbustos.   N&ordm;  total de unidades arbustivas: 31 Yuka 23% Rosa canina 23% Laurel 19%  Macizos arbustivos.  Superficie de macizos arbustivos: 1.438  m 2   Pitosporo 59% Rosa canina 14% Laurel cerezo 9%  ";0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7c3042197833e210VgnVCM2000000c205a0aRCRD;RODRIGUEZ SAN PEDRO;CALLE;V;3;;B;;;MADRID;MADRID;28015;ARAPILES;CHAMBERI;440187;4476085;4.043.137.597.367.300;-37.064.685.006.782.200;;;;/contenido/entidadesYorganismos/ParquesJardines; 
5963489;Jardines de la Plaza de Chamberí;Plaza pavimentada situada junto a la Junta del Distrito en la que podemos encontrar área infantil, fuente ornamental y kiosco.                                                               ;;  Zonas Infantiles  ; Metro: Iglesia (línea 1) Bus: 3, 40 y 147;"  Conservación:  Dirección General Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie:  2.650  m 2     % Especies Predominantes (nombre común) con respecto a especies principales: Árboles.   N&ordm;  total de unidades arbóreas: 60 Plátano de sombra 58% Tilo de hojas grandes 27% Arce 15%  Arbustos.   N&ordm;  total de unidades arbustivas: 33 Laurentino 21% Abelia 15% Evonimo 12%  Macizos arbustivos.  Superficie total de macizos arbustivos: 162  m 2   Rosa canina 50% Piracanta 36% Junípero horizontal 14%  ";0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d3d6ee4002e2e210VgnVCM2000000c205a0aRCRD;CHAMBERI;PLAZA;V;1;;;;;MADRID;MADRID;28010;ALMAGRO;CHAMBERI;440941;4476243;4.043.285.328.749.450;-3.697.594.475.998.510;;;;/contenido/entidadesYorganismos/ParquesJardines; 
6067949;Jardines de la Plaza de la Villa de París; Plaza formada por dos amplios espacios estanciales, con zonas ajardinadas y arboladas ante el Tribunal Superior de Justicia, antiguo convento de Santa Bárbara. Dotada de zona de juegos infantiles y con grandes espacios en terrizo para el paseo de los ciudadanos.                                                       ;;  Zonas infantiles  Zonas caninas  ; Metro: Colón (línea 4) Bus: 5, 14, 21 ,27, 37, 45, 53, 150;"  Conservación:  Dirección General de Zonas Verdes, Limpieza y Residuos. Área de Gobierno de Medio Ambiente y Movilidad    Superficie:  7.599  m 2     % Especies predominantes (nombre común) con respecto a especies principales:   Árboles.   N&ordm;  total de unidades arbóreas: 97 Plátano de sombra 100%  Arbustos.   N&ordm;  total de unidades arbustivas: 50 Laurentino 94% Adelfa 6%  Macizos arbustivos.  Superficie de macizos arbustivos: 309  m 2    Pitosporo 46% Evónimo 31% Rosas 12%  ";0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1e069432ff3ef210VgnVCM2000000c205a0aRCRD;GENERAL CASTAÑOS;CALLE;V;6;;;;;MADRID;MADRID;28004;JUSTICIA;CENTRO;441287;4475502;4.042.620.255.233.650;-36.934.468.983.675.800;;;;/contenido/entidadesYorganismos/ParquesJardines; 
5963151;Jardines de la Plaza de Olavide; Plaza circular pavimentada situada entre bloques, dotada de área infantil y aparatos de entrenamiento de mayores.                                ;;  Zonas infantiles  Zonas de mayores    ; Metro: Bilbao (línea 1, 4)  Bus: 3, 16, 37, 40, 61, 149 ;"  Conservación:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad    Superficie:  5732  m 2     % Especies predominantes (nombre común)   con respecto a especies principales:   Árboles.   N&ordm;  total  de unidades arbóreas: 166 Acacia del Japón 48% Mimosa plateada 39% Plátano de sombra 11% Falsa acacia 2%  Macizos arbustivos. Superficie de macizos arbustivos: 1.199  m 2   Madroño 45% Callistemon 23% Evonimo 7%  ";0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=091b882aacd2e210VgnVCM2000000c205a0aRCRD;OLAVIDE;PLAZA;V;16;;;;;MADRID;MADRID;28010;TRAFALGAR;CHAMBERI;440670;4476203;4.043.247.362.678.540;-37.007.855.621.824.200;;;;/contenido/entidadesYorganismos/ParquesJardines; 
6010975;Jardines de la Plaza de Oriente, Lepanto y Cabo Noval; La plaza de Oriente, de forma rectangular cerrada en hemiciclo, está presidida por el Teatro Real y se abre en una gran perspectiva enmarcando la fachada oriental del Palacio Real. Se distinguen tres espacios diferenciados: el parterre central, que se desarrolla en el entorno del famoso grupo escultórico ecuestre  de Felipe  IV , y los jardines del cabo Noval y de Lepanto, que se sitúan a ambos lados.  El parterre central sigue el modelo decimonónico de jardinería: seto de complicados diseños geométricos y figuras toparías (ejemplares perfilados con diversas formas), todo ello guardando simetría con un eje principal. Se utilizan: para el seto el boj, en las esquinas tejos y entre ellos cipreses. Se encuentra un ejemplar de magnolio en el centro de cada figura, y dos fuentes artísticas en los cuadros más cercanos a palacio. Los jardines de Lepanto y Cabo Noval son espacios abiertos y ajardinados para el descanso y recreo de los visitantes. La cantidad de árboles hace de ambos jardines un lugar idóneo para la estancia y el ocio. Los jardines del Cabo Noval, integrados principalmente por plantaciones de plátanos, ocupan la parte septentrional de la Plaza de Oriente, junto a la calle de San Quintín. Los jardines de Lepanto se encuentran en la parte meridional de la plaza y su composición es muy similar.                                                                                                             ;;  Zonas infantiles  ; Metro: Ópera (líneas 2, 5 y ramal)  Bus: 25, 39 ;  Conservación:  Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.    Superficie : 29.437  m 2     % Especies predominantes (nombre común) con respecto a especies principales:   Árboles  Plátano de sombra: 47% Aligustre arbóreo 14% Ciprés común 12% Tejo 9%  Arbustos.  Número total de unidades arbustivas en setos: 25.968  Macizos arbustivos.  Superficie de macizos arbustivos  Boj 83 % Albomarginata 9 % Aligustre del Japón 8 %  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5089e51ecd6ee210VgnVCM2000000c205a0aRCRD;BAILEN;CALLE;V;17;;;;;MADRID;MADRID;28013;PALACIO;CENTRO;439635;4474644;4.041.835.486.065.350;-3.712.838.830.603.040;;;;/contenido/entidadesYorganismos/ParquesJardines; 
